"受信日","受信時刻","法人コード","法人名漢字","法人名カナ","店舗コード","店舗名漢字","店舗名カナ","部門コード","部門名漢字","部門名カナ","仕入先コード","仕入先名漢字","仕入先名カナ","支払仕入先コード","支払仕入先名漢字","支払仕入先名カナ","出荷業務仕入先コード","伝票区分","赤黒区分","伝票番号","行番号","元伝票番号","発生日","仕入計上日","商品コード区分","ＪＡＮコード","商品コード","オプション使用欄","ＧＴＩＮ","品名漢字","品名カナ","規格名漢字","規格名カナ","数量","総額取引区分","原単価(税抜)","原単価(税込)","原価金額(税抜)","原価金額(税込)","税区分","税率","税額","売単価(税抜)","売単価(税込)","特価区分","PB区分","原価区分","受領区分","理由区分","理由コード","理由漢字","連絡事項１","連絡事項２","納品先店舗コード","納品先店舗名漢字","納品先店舗名カナ","センター経由区分","センターコード","センター名漢字"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","225","美東店","ﾐﾄｳﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2693390","1","0","20160516","20160530","0","2100205041827","20504182","249706"," ","溜桝落蓋式２４０本体","ﾀﾒﾏｽｵﾄｼﾌﾞﾀｼｷ240ﾎﾝﾀｲ","内径約２４０×２４０","ﾅｲｹｲﾔｸ240*240*337 ﾔｸ","2","0","1100","1188","2200","2376","1","0.08","176","1297","1400","0","0","0","1","0","0","　","　","　","225","美東店","ﾐﾄｳﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","225","美東店","ﾐﾄｳﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2705312","1","0","20160523","20160530","0","4573244730034","20452452","249706"," ","軽量ノーパンクタイヤ","ｹｲﾘｮｳﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","845","912.6","4225","4563","1","0.08","338","1556","1680","0","0","0","1","0","0","　","　","　","225","美東店","ﾐﾄｳﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","225","美東店","ﾐﾄｳﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2705323","1","0","20160523","20160530","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","499","538.92","2495","2694","1","0.08","199","832","898","0","0","0","1","0","0","　","　","　","225","美東店","ﾐﾄｳﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","228","油谷店","ﾕﾔﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3195301","1","0","20160516","20160530","0","4573244730065","20452483","249706"," ","深型一輪車","ﾌｶｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","5","0","3450","3726","17250","18630","1","0.08","1380","4612","4980","0","0","0","1","0","0","　","　","　","228","油谷店","ﾕﾔﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","228","油谷店","ﾕﾔﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3195312","1","0","20160516","20160530","0","4573244730089","20452506","249706"," ","アルミ浅型一輪車","ｱﾙﾐｱｻｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","3","0","3150","3402","9450","10206","1","0.08","756","4334","4680","0","0","0","1","0","0","　","　","　","228","油谷店","ﾕﾔﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","228","油谷店","ﾕﾔﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3205134","1","0","20160523","20160530","0","2100205041827","20504182","249706"," ","溜桝落蓋式２４０本体","ﾀﾒﾏｽｵﾄｼﾌﾞﾀｼｷ240ﾎﾝﾀｲ","内径約２４０×２４０","ﾅｲｹｲﾔｸ240*240*337 ﾔｸ","1","0","1100","1188","1100","1188","1","0.08","88","1297","1400","0","0","0","1","0","0","　","　","　","228","油谷店","ﾕﾔﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","235","垂水店","ﾀﾙﾐｽﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3321931","1","0","20160515","20160530","0","2100205045641","20504564","249706"," ","角型旗立石","ｶｸｶﾞﾀﾊﾀﾀﾃｲｼ","約１５５Ｘ２５０Ｘ２","155X250X270 ﾔｸ27.6kg","15","0","610","658.8","9150","9882","1","0.08","732","834","900","0","0","0","1","0","0","　","　","　","235","垂水店","ﾀﾙﾐｽﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3412570","1","0","20160516","20160530","0","2100205044583","20504458","249706"," ","束石ピンコロＨ１２０","ﾂｶｲｼﾋﾟﾝｺﾛ H-120","１５０ｘ１５０","150x150x120 ﾔｸ6.2kg","60","0","125","135","7500","8100","1","0.08","600","172","185","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3418284","1","0","20160516","20160530","0","2100205040387","20504038","249706"," ","Ｕ字溝１８０本体","Uｼﾞｺｳ180ﾎﾝﾀｲ","内径約１８０×１８０","ﾅｲｹｲﾔｸ180*180*600 ﾔｸ","10","0","615","664.2","6150","6642","1","0.08","492","834","900","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3439391","1","0","20160523","20160530","0","4573244730034","20452452","249706"," ","軽量ノーパンクタイヤ","ｹｲﾘｮｳﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","845","912.6","4225","4563","1","0.08","338","1556","1680","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3439402","1","0","20160523","20160530","0","2100203881401","20388140","249706"," ","万能砕石（大）","ﾊﾞﾝﾉｳｻｲｾｷ(ﾀﾞｲ)","５～２０㎜／２０ｋｇ","5-20mm/20kg","66","0","155","167.4","10230","11048","1","0.08","818","217","234","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3439413","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","830","896.4","4150","4482","1","0.08","332","1436","1550","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","346","鞍手店","ｸﾗﾃﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","3449644","1","0","20160525","20160530","0","2100203780353","20378035","249706"," ","万能砕石（小）","ﾊﾞﾝﾉｳｻｲｾｷ(ｼｮｳ)","５～１０㎜／２０ｋｇ","5-10mm/20kg","66","0","155","167.4","10230","11048","1","0.08","818","217","234","0","0","0","1","0","0","　","　","　","346","鞍手店","ｸﾗﾃﾃﾝ","0","0","　"
